DateTime,Open,High,Low,Close,Volume(from bar)
14-02-2025 03:15:00 -05:00,22130.5,22136.5,22127,22130,366
14-02-2025 03:20:00 -05:00,22130.25,22141.5,22130.25,22135.25,413
14-02-2025 03:25:00 -05:00,22135.5,22137.75,22132.75,22134.5,185
14-02-2025 03:30:00 -05:00,22134.5,22137.25,22130.25,22132.5,284
14-02-2025 03:35:00 -05:00,22132,22133.5,22111.75,22111.75,641
14-02-2025 03:40:00 -05:00,22112.75,22118.25,22105,22111.5,821
14-02-2025 03:45:00 -05:00,22111.5,22114.25,22106.5,22106.75,350
14-02-2025 03:50:00 -05:00,22106,22114.75,22102.25,22113,468
14-02-2025 03:55:00 -05:00,22113,22118.75,22112,22118,387
14-02-2025 04:00:00 -05:00,22117.25,22134.25,22107,22134.25,890
14-02-2025 04:05:00 -05:00,22134.25,22137.5,22127.5,22135,680
14-02-2025 04:10:00 -05:00,22134.75,22144.25,22133.25,22140.75,537
14-02-2025 04:15:00 -05:00,22140.5,22142.25,22132.25,22135,379
14-02-2025 04:20:00 -05:00,22135.25,22136.5,22126.25,22127.25,456
14-02-2025 04:25:00 -05:00,22128,22135.75,22127.25,22135.25,1270
14-02-2025 04:30:00 -05:00,22134.75,22146.25,22133.5,22140,978
14-02-2025 04:35:00 -05:00,22139.5,22141.75,22132,22135,492
14-02-2025 04:40:00 -05:00,22136,22139.25,22128.25,22137.75,383
14-02-2025 04:45:00 -05:00,22137,22138,22129.5,22130,534
14-02-2025 04:50:00 -05:00,22130.25,22130.5,22116,22123.75,660
14-02-2025 04:55:00 -05:00,22123.75,22127.75,22121.25,22125,341
14-02-2025 05:00:00 -05:00,22123.75,22126.75,22116.5,22121,775
14-02-2025 05:05:00 -05:00,22121.25,22121.75,22115.25,22118.25,251
14-02-2025 05:10:00 -05:00,22118.5,22119.5,22105.25,22111.5,433
14-02-2025 05:15:00 -05:00,22111,22117.5,22109.75,22115.25,287
14-02-2025 05:20:00 -05:00,22114.5,22117.25,22104.25,22108.5,314
14-02-2025 05:25:00 -05:00,22109,22118.5,22109,22116.75,394
14-02-2025 05:30:00 -05:00,22115.25,22119.75,22111.25,22112.25,269
14-02-2025 05:35:00 -05:00,22112.5,22113.75,22098.25,22100.25,675
14-02-2025 05:40:00 -05:00,22099.75,22109.5,22097,22107.25,526
14-02-2025 05:45:00 -05:00,22107.25,22110,22104.75,22108,275
14-02-2025 05:50:00 -05:00,22106.25,22107,22093.25,22104.5,470
14-02-2025 05:55:00 -05:00,22104,22109.5,22098.25,22105.25,389
14-02-2025 06:00:00 -05:00,22105,22105,22089.25,22094.75,713
14-02-2025 06:05:00 -05:00,22094.25,22095.75,22070,22080.25,1386
14-02-2025 06:10:00 -05:00,22080.5,22087.25,22074,22075.5,633
14-02-2025 06:15:00 -05:00,22074.25,22082.5,22069.5,22075,603
14-02-2025 06:20:00 -05:00,22075,22080,22068.75,22077.5,658
14-02-2025 06:25:00 -05:00,22076,22078,22055.25,22058.25,902
14-02-2025 06:30:00 -05:00,22058.75,22067,22057.75,22065.5,843
14-02-2025 06:35:00 -05:00,22065,22073.5,22063.5,22071,535
14-02-2025 06:40:00 -05:00,22070.5,22072.5,22056.75,22061.75,769
14-02-2025 06:45:00 -05:00,22061.75,22061.75,22048.25,22049.25,959
14-02-2025 06:50:00 -05:00,22049,22053.75,22042.5,22046.75,760
14-02-2025 06:55:00 -05:00,22046.25,22065,22045.25,22062.5,829
14-02-2025 07:00:00 -05:00,22062.25,22072,22060.25,22064,849
14-02-2025 07:05:00 -05:00,22064,22064.75,22056.25,22063,465
14-02-2025 07:10:00 -05:00,22063,22077.5,22063,22076.75,796
14-02-2025 07:15:00 -05:00,22076,22085.75,22075.75,22081.25,810
14-02-2025 07:20:00 -05:00,22081,22081,22072.5,22079,411
14-02-2025 07:25:00 -05:00,22079,22082.5,22075.25,22076,273
14-02-2025 07:30:00 -05:00,22075.5,22085,22075,22077,484
14-02-2025 07:35:00 -05:00,22077,22083,22075,22077.25,340
14-02-2025 07:40:00 -05:00,22078,22080.75,22069.5,22075.25,511
14-02-2025 07:45:00 -05:00,22075.5,22078.5,22067.5,22075,531
14-02-2025 07:50:00 -05:00,22074.5,22076,22068.5,22072,448
14-02-2025 07:55:00 -05:00,22071.5,22087,22070.75,22084.5,585
14-02-2025 08:00:00 -05:00,22084,22088.75,22077.75,22086.25,519
14-02-2025 08:05:00 -05:00,22086,22094.5,22085.25,22086.25,573
14-02-2025 08:10:00 -05:00,22085.75,22089.25,22083.25,22085.75,394
14-02-2025 08:15:00 -05:00,22085.25,22092,22083.75,22084.75,392
14-02-2025 08:20:00 -05:00,22085,22089.25,22083,22086,415
14-02-2025 08:25:00 -05:00,22085.5,22089,22070,22083.75,635
14-02-2025 08:30:00 -05:00,22084,22108.75,22076.5,22096,2300
14-02-2025 08:35:00 -05:00,22096.5,22098.75,22077.5,22095,1453
14-02-2025 08:40:00 -05:00,22095.75,22111,22095.75,22104.25,1893
14-02-2025 08:45:00 -05:00,22104,22110.25,22099,22105.25,980
14-02-2025 08:50:00 -05:00,22105.75,22109.5,22103.5,22108.5,493
14-02-2025 08:55:00 -05:00,22108.5,22115.25,22099.75,22104.5,1309
14-02-2025 09:00:00 -05:00,22105.25,22117.25,22101.25,22113.25,972
14-02-2025 09:05:00 -05:00,22113.75,22115,22100.25,22100.5,1019
14-02-2025 09:10:00 -05:00,22100,22107.5,22094.25,22105.75,1360
14-02-2025 09:15:00 -05:00,22105.75,22109.75,22101.75,22104.25,837
14-02-2025 09:20:00 -05:00,22103.75,22116,22103.25,22114.75,1339
14-02-2025 09:25:00 -05:00,22114.5,22120,22107.75,22108.75,2931
14-02-2025 09:30:00 -05:00,22108,22138,22094.75,22112.75,12757
14-02-2025 09:35:00 -05:00,22113,22117,22090,22102.5,9305
14-02-2025 09:40:00 -05:00,22102.75,22110.25,22091,22095.75,6647
14-02-2025 09:45:00 -05:00,22096,22130.75,22096,22122.25,7215
14-02-2025 09:50:00 -05:00,22121.5,22140,22119.5,22129.75,7521
14-02-2025 09:55:00 -05:00,22130,22141.5,22120,22127.25,4997
14-02-2025 10:00:00 -05:00,22127.5,22133.25,22099,22128.5,7764
14-02-2025 10:05:00 -05:00,22128,22147.25,22120.25,22144.25,6714
14-02-2025 10:10:00 -05:00,22144.25,22160,22141.75,22150,6908
14-02-2025 10:15:00 -05:00,22149,22155.75,22120.25,22127.25,8493
14-02-2025 10:20:00 -05:00,22127.25,22150.5,22125.25,22147.25,5452
14-02-2025 10:25:00 -05:00,22146.75,22153.25,22136.25,22138.75,4303
14-02-2025 10:30:00 -05:00,22138.75,22140.5,22117.25,22122.75,5578
14-02-2025 10:35:00 -05:00,22123,22132.75,22106.5,22121.25,5616
14-02-2025 10:40:00 -05:00,22121.5,22122.75,22100.5,22117.25,4846
14-02-2025 10:45:00 -05:00,22117.75,22138.5,22117.75,22136.75,4760
14-02-2025 10:50:00 -05:00,22136.5,22158.5,22128,22153.5,5265
14-02-2025 10:55:00 -05:00,22153.5,22171.75,22151,22165,6876
14-02-2025 11:00:00 -05:00,22164.5,22170.25,22138.75,22153.25,6214
14-02-2025 11:05:00 -05:00,22153.5,22167.25,22148.75,22162,4071
14-02-2025 11:10:00 -05:00,22162.25,22166,22146.75,22151.75,3521
14-02-2025 11:15:00 -05:00,22152,22155.5,22124.75,22126,5194
14-02-2025 11:20:00 -05:00,22126.5,22128.25,22102,22121.75,7317
14-02-2025 11:25:00 -05:00,22121.75,22147.5,22114.75,22139,4848
14-02-2025 11:30:00 -05:00,22139.25,22143,22125.25,22130.25,3761
14-02-2025 11:35:00 -05:00,22129.75,22137,22116.25,22136,3360
14-02-2025 11:40:00 -05:00,22135.75,22141.75,22131.5,22136.25,2338
14-02-2025 11:45:00 -05:00,22136.5,22141.75,22115,22119,3218
14-02-2025 11:50:00 -05:00,22119.5,22136.75,22110,22135.25,3977
14-02-2025 11:55:00 -05:00,22135.5,22142,22125.25,22138.5,2730
14-02-2025 12:00:00 -05:00,22139.25,22142.75,22128.25,22135.25,2759
14-02-2025 12:05:00 -05:00,22135.75,22136.25,22117.25,22119,3614
14-02-2025 12:10:00 -05:00,22119.25,22119.75,22104,22117.75,4350
14-02-2025 12:15:00 -05:00,22117.5,22121,22109.75,22118.5,2110
14-02-2025 12:20:00 -05:00,22118.5,22125.5,22107.25,22113.75,2773
14-02-2025 12:25:00 -05:00,22113.75,22117.5,22099.5,22100.5,2847
14-02-2025 12:30:00 -05:00,22101.25,22113,22092,22110,3357
14-02-2025 12:35:00 -05:00,22110.25,22118.75,22107.75,22113,2373
14-02-2025 12:40:00 -05:00,22112.25,22115.75,22102.5,22109,2262
14-02-2025 12:45:00 -05:00,22109,22135,22108,22134.25,3616
14-02-2025 12:50:00 -05:00,22134.5,22154.75,22133,22152,4891
14-02-2025 12:55:00 -05:00,22152.5,22163,22149,22157.25,4065
14-02-2025 13:00:00 -05:00,22157.75,22169,22150.5,22159.25,4049
14-02-2025 13:05:00 -05:00,22159.5,22170.75,22155.5,22168,2343
14-02-2025 13:10:00 -05:00,22168,22175,22160.75,22165.25,2878
14-02-2025 13:15:00 -05:00,22165,22167.25,22156.25,22159.5,2595
14-02-2025 13:20:00 -05:00,22159.5,22164.5,22154.25,22155,1926
14-02-2025 13:25:00 -05:00,22155,22159.5,22145,22157.25,2686
14-02-2025 13:30:00 -05:00,22157.25,22185.75,22155.25,22181.75,5131
14-02-2025 13:35:00 -05:00,22181.75,22190.5,22176,22183.75,2795
14-02-2025 13:40:00 -05:00,22184,22192.5,22182,22190.25,2445
14-02-2025 13:45:00 -05:00,22190.5,22198.75,22188.5,22193.5,2864
14-02-2025 13:50:00 -05:00,22193,22198,22188.5,22196.75,2422
14-02-2025 13:55:00 -05:00,22196.75,22197.5,22184,22185.5,1941
14-02-2025 14:00:00 -05:00,22185.5,22189.5,22179.75,22184.5,2247
14-02-2025 14:05:00 -05:00,22184.25,22195.25,22183.5,22194,1937
14-02-2025 14:10:00 -05:00,22193.5,22205,22193.5,22204,2862
14-02-2025 14:15:00 -05:00,22204.5,22206.75,22187.25,22192.25,3006
14-02-2025 14:20:00 -05:00,22192.25,22192.5,22183.5,22188.75,2128
14-02-2025 14:25:00 -05:00,22189,22189.25,22174,22176.75,2548
14-02-2025 14:30:00 -05:00,22176.5,22178.25,22162.75,22172.5,3780
14-02-2025 14:35:00 -05:00,22172.75,22179,22166.75,22174.5,2307
14-02-2025 14:40:00 -05:00,22174.5,22175.75,22166.75,22170.25,1492
14-02-2025 14:45:00 -05:00,22169.25,22177.25,22159.25,22165.75,2545
14-02-2025 14:50:00 -05:00,22165.75,22169.5,22156,22168.25,2838
14-02-2025 14:55:00 -05:00,22168.75,22182.5,22163.75,22178.25,2708
14-02-2025 15:00:00 -05:00,22178.5,22178.5,22162.25,22165.75,2510
14-02-2025 15:05:00 -05:00,22165.5,22172.25,22159.25,22170,2234
14-02-2025 15:10:00 -05:00,22170.75,22180.25,22161.5,22180.25,2327
14-02-2025 15:15:00 -05:00,22180.25,22189.5,22176.25,22185.75,3112
14-02-2025 15:20:00 -05:00,22186,22190.25,22182,22187,2161
14-02-2025 15:25:00 -05:00,22187,22193.75,22181.25,22185.25,2862
14-02-2025 15:30:00 -05:00,22185.5,22203,22179.75,22201.5,4145
14-02-2025 15:35:00 -05:00,22201.25,22209.25,22197.75,22207.5,3503
14-02-2025 15:40:00 -05:00,22207.5,22207.75,22186,22195.75,4291
14-02-2025 15:45:00 -05:00,22195.5,22203,22193.5,22197.75,3354
14-02-2025 15:50:00 -05:00,22198,22225,22195.25,22214.25,8155
14-02-2025 15:55:00 -05:00,22213.5,22216,22190.5,22194.25,12395
14-02-2025 16:00:00 -05:00,22194.25,22200.5,22182,22195.5,5635
14-02-2025 16:05:00 -05:00,22195.5,22212.25,22191.75,22211.75,2732
14-02-2025 16:10:00 -05:00,22211.25,22219.5,22206.25,22214.5,1997
14-02-2025 16:15:00 -05:00,22214.5,22215,22206,22209,962
14-02-2025 16:20:00 -05:00,22208.75,22212,22205.5,22211.5,511
14-02-2025 16:25:00 -05:00,22211,22212.75,22207,22208.75,367
14-02-2025 16:30:00 -05:00,22208.5,22210,22198.75,22201.5,793
14-02-2025 16:35:00 -05:00,22200.75,22205.75,22200.25,22204,379
14-02-2025 16:40:00 -05:00,22203.75,22205,22201,22201.5,317
14-02-2025 16:45:00 -05:00,22201.75,22204.5,22200.5,22203.25,436
14-02-2025 16:50:00 -05:00,22203.25,22206.75,22201.25,22206,386
14-02-2025 16:55:00 -05:00,22206.25,22210.25,22199,22203.5,631
16-02-2025 18:00:00 -05:00,22235.75,22237.75,22207.25,22208.5,771
16-02-2025 18:05:00 -05:00,22209,22217.75,22206.5,22208,379
16-02-2025 18:10:00 -05:00,22208.5,22220,22208.5,22219.25,515
16-02-2025 18:15:00 -05:00,22219.25,22227.5,22210.25,22212.25,580
16-02-2025 18:20:00 -05:00,22211.25,22214.5,22204,22205,667
16-02-2025 18:25:00 -05:00,22205.25,22209,22196.25,22198.75,756
16-02-2025 18:30:00 -05:00,22199,22205.75,22196.5,22203.75,2198
16-02-2025 18:35:00 -05:00,22204.5,22207.5,22198,22202.25,1291
16-02-2025 18:40:00 -05:00,22203,22209.5,22202.25,22208,2240
16-02-2025 18:45:00 -05:00,22208.25,22216,22206.25,22214.5,2004
16-02-2025 18:50:00 -05:00,22215.5,22218.25,22213,22217.5,1216
16-02-2025 18:55:00 -05:00,22217,22218.75,22210.75,22211.5,217
16-02-2025 19:00:00 -05:00,22211.25,22214.75,22202.75,22210.75,417
16-02-2025 19:05:00 -05:00,22210.75,22227.25,22210.75,22223.25,402
16-02-2025 19:10:00 -05:00,22223.75,22226.75,22213.75,22216,346
16-02-2025 19:15:00 -05:00,22216.25,22222,22216,22217.75,350
16-02-2025 19:20:00 -05:00,22217.5,22219.25,22210.25,22211,224
16-02-2025 19:25:00 -05:00,22212.25,22213.75,22208.5,22210.75,166
16-02-2025 19:30:00 -05:00,22209.75,22215.75,22206,22213,389
16-02-2025 19:35:00 -05:00,22213.25,22215.75,22200.5,22201.25,1667
16-02-2025 19:40:00 -05:00,22201.25,22212.75,22201,22212.25,1267
16-02-2025 19:45:00 -05:00,22212,22219,22211.5,22218.75,663
16-02-2025 19:50:00 -05:00,22218,22221.5,22213.5,22221.5,617
16-02-2025 19:55:00 -05:00,22220.75,22223.75,22219,22221.5,523
16-02-2025 20:00:00 -05:00,22222,22225,22215.75,22222.5,403
16-02-2025 20:05:00 -05:00,22222.75,22229.25,22221.5,22228,1120
16-02-2025 20:10:00 -05:00,22228.25,22231.5,22226,22229,1221
16-02-2025 20:15:00 -05:00,22229.5,22239.5,22228,22232,716
16-02-2025 20:20:00 -05:00,22232,22239.5,22231,22236.75,373
16-02-2025 20:25:00 -05:00,22237,22240,22234,22239.25,236
16-02-2025 20:30:00 -05:00,22239.25,22250,22238.75,22247,701
16-02-2025 20:35:00 -05:00,22246.75,22252,22245.25,22251,490
16-02-2025 20:40:00 -05:00,22251.25,22251.25,22245.75,22248,338
16-02-2025 20:45:00 -05:00,22247.5,22249,22243.5,22246.75,293
16-02-2025 20:50:00 -05:00,22246.25,22247,22244.5,22245,209
16-02-2025 20:55:00 -05:00,22244.75,22248,22244.5,22246.75,195
16-02-2025 21:00:00 -05:00,22247.5,22249,22244.5,22247.75,190
16-02-2025 21:05:00 -05:00,22247.25,22247.25,22242.25,22245.25,251
16-02-2025 21:10:00 -05:00,22244.25,22259.75,22242.25,22256.25,592
16-02-2025 21:15:00 -05:00,22256.75,22261,22253.25,22254.75,403
16-02-2025 21:20:00 -05:00,22254.25,22261.5,22254.25,22260.25,229
16-02-2025 21:25:00 -05:00,22260.5,22266.75,22258.75,22261.25,306
16-02-2025 21:30:00 -05:00,22261.5,22265.25,22261,22262.75,152
16-02-2025 21:35:00 -05:00,22263.25,22265.5,22261.25,22262.25,141
16-02-2025 21:40:00 -05:00,22262.75,22264.75,22262.25,22262.5,116
16-02-2025 21:45:00 -05:00,22262.75,22266.75,22262.25,22264,174
16-02-2025 21:50:00 -05:00,22264,22268.25,22263,22266.5,142
16-02-2025 21:55:00 -05:00,22266,22269.5,22266,22268,147
16-02-2025 22:00:00 -05:00,22268.25,22271,22266,22268.25,260
16-02-2025 22:05:00 -05:00,22269,22270.5,22263,22266,234
16-02-2025 22:10:00 -05:00,22264.75,22268.75,22264.5,22267.5,116
16-02-2025 22:15:00 -05:00,22266.75,22272.25,22266.75,22269.75,226
16-02-2025 22:20:00 -05:00,22269.5,22272.25,22268.25,22269.25,194
16-02-2025 22:25:00 -05:00,22268.75,22271.25,22266,22268.25,147
16-02-2025 22:30:00 -05:00,22269.25,22270.25,22258,22259,315
16-02-2025 22:35:00 -05:00,22259.5,22262.25,22257.5,22261.75,321
16-02-2025 22:40:00 -05:00,22261,22262.25,22259.25,22262.25,80
16-02-2025 22:45:00 -05:00,22262.5,22264,22258.25,22259.25,143
16-02-2025 22:50:00 -05:00,22260.25,22262.25,22260,22261.5,40
16-02-2025 22:55:00 -05:00,22262.25,22264.5,22261.75,22263,98
16-02-2025 23:00:00 -05:00,22263.25,22263.75,22253.25,22255.75,252
16-02-2025 23:05:00 -05:00,22255.5,22256,22251.25,22253.75,194
16-02-2025 23:10:00 -05:00,22254,22254.5,22250,22252.5,178
16-02-2025 23:15:00 -05:00,22252.75,22254.25,22251.25,22253.75,82
16-02-2025 23:20:00 -05:00,22253.75,22254.5,22252,22252.5,49
16-02-2025 23:25:00 -05:00,22252,22255,22250,22254.5,115
16-02-2025 23:30:00 -05:00,22255,22267.75,22254.5,22267.75,326
16-02-2025 23:35:00 -05:00,22267.75,22269.75,22265.5,22266,188
16-02-2025 23:40:00 -05:00,22267,22269.25,22265.5,22268.25,119
16-02-2025 23:45:00 -05:00,22268,22270.75,22266.5,22269.25,143
16-02-2025 23:50:00 -05:00,22270.25,22275.75,22269.5,22274.75,321
16-02-2025 23:55:00 -05:00,22275.25,22278.25,22273.25,22276.25,177
17-02-2025 00:00:00 -05:00,22276,22277.75,22270.5,22271.5,303
17-02-2025 00:05:00 -05:00,22270.75,22271.75,22266.5,22269.75,179
17-02-2025 00:10:00 -05:00,22269.25,22273.25,22269,22272,128
17-02-2025 00:15:00 -05:00,22273,22281.75,22272.75,22278.75,280
17-02-2025 00:20:00 -05:00,22278.75,22279.75,22275.25,22278.5,142
17-02-2025 00:25:00 -05:00,22278,22278,22275,22277,80
17-02-2025 00:30:00 -05:00,22276.75,22276.75,22268.75,22268.75,208
17-02-2025 00:35:00 -05:00,22268.5,22276,22267.5,22274.25,297
17-02-2025 00:40:00 -05:00,22273.25,22278.25,22273,22275,250
17-02-2025 00:45:00 -05:00,22275.5,22277.25,22269.5,22270,156
17-02-2025 00:50:00 -05:00,22269.25,22272.5,22267.75,22270.5,104
17-02-2025 00:55:00 -05:00,22270.5,22272,22270,22270.5,51
17-02-2025 01:00:00 -05:00,22269,22273.75,22268.25,22273,131
17-02-2025 01:05:00 -05:00,22272.5,22276,22264.25,22265.5,261
17-02-2025 01:10:00 -05:00,22266.25,22267,22263.75,22265.75,145
17-02-2025 01:15:00 -05:00,22265.75,22270,22265.75,22269,109
17-02-2025 01:20:00 -05:00,22268.5,22268.5,22264.75,22267.25,125
17-02-2025 01:25:00 -05:00,22266.5,22271,22266.25,22269.5,130
17-02-2025 01:30:00 -05:00,22269.5,22272.75,22264,22265.75,203
17-02-2025 01:35:00 -05:00,22266,22268.25,22264,22268.25,95
17-02-2025 01:40:00 -05:00,22267.75,22270.5,22266.75,22268.75,74
17-02-2025 01:45:00 -05:00,22268.75,22275.75,22268.75,22274.5,148
17-02-2025 01:50:00 -05:00,22274.5,22276.75,22274.25,22275.75,65
17-02-2025 01:55:00 -05:00,22276.25,22277,22274.25,22275.5,69
17-02-2025 02:00:00 -05:00,22275.75,22275.75,22269,22269.25,198
17-02-2025 02:05:00 -05:00,22268.5,22270.75,22267,22268.25,129
17-02-2025 02:10:00 -05:00,22268.75,22269.75,22264.5,22265.25,107
17-02-2025 02:15:00 -05:00,22264.5,22267.25,22262.25,22265,130
17-02-2025 02:20:00 -05:00,22265.25,22266,22260,22262.25,168
17-02-2025 02:25:00 -05:00,22263.25,22263.5,22260.25,22260.25,82
17-02-2025 02:30:00 -05:00,22260.5,22264,22260,22262.25,72
17-02-2025 02:35:00 -05:00,22262.5,22263.75,22258.5,22260.25,103
17-02-2025 02:40:00 -05:00,22260,22260.25,22243,22245.25,784
17-02-2025 02:45:00 -05:00,22245.25,22247.75,22236.5,22240,471
17-02-2025 02:50:00 -05:00,22239.75,22242.5,22237,22239.75,312
17-02-2025 02:55:00 -05:00,22240,22241,22236.25,22240.75,269
17-02-2025 03:00:00 -05:00,22241.5,22245.5,22236,22244.25,669
17-02-2025 03:05:00 -05:00,22243.75,22250,22243.5,22248.5,343
17-02-2025 03:10:00 -05:00,22248,22254.75,22246,22253.75,296
17-02-2025 03:15:00 -05:00,22253.5,22255,22246,22249,225
17-02-2025 03:20:00 -05:00,22249.75,22253.25,22244.5,22246.75,327
17-02-2025 03:25:00 -05:00,22247,22247,22232.25,22234,466
17-02-2025 03:30:00 -05:00,22234,22239,22232.25,22237,292
17-02-2025 03:35:00 -05:00,22236.25,22238.75,22234.75,22237.75,224
17-02-2025 03:40:00 -05:00,22238,22241.5,22234,22235,261
17-02-2025 03:45:00 -05:00,22235.75,22240,22235,22237.5,185
17-02-2025 03:50:00 -05:00,22237.5,22238.75,22233.5,22234,185
17-02-2025 03:55:00 -05:00,22234.25,22235,22229.5,22231.75,301
17-02-2025 04:00:00 -05:00,22232,22238,22227.75,22229,352
17-02-2025 04:05:00 -05:00,22228.25,22237.75,22228.25,22237.5,154
17-02-2025 04:10:00 -05:00,22236.5,22243.5,22235.5,22243.25,306
17-02-2025 04:15:00 -05:00,22243.25,22247,22242.5,22245.25,265
17-02-2025 04:20:00 -05:00,22245,22245,22237.5,22241.25,228
17-02-2025 04:25:00 -05:00,22240.75,22242.25,22237,22238.25,102
17-02-2025 04:30:00 -05:00,22237.75,22237.75,22232.75,22233.75,274
17-02-2025 04:35:00 -05:00,22234.75,22242.75,22230.25,22241.5,265
17-02-2025 04:40:00 -05:00,22241.5,22245.25,22225,22234,715
17-02-2025 04:45:00 -05:00,22233.75,22239,22230.25,22237.75,156
17-02-2025 04:50:00 -05:00,22237.75,22243.5,22234.5,22243.25,179
17-02-2025 04:55:00 -05:00,22243.75,22249,22241.5,22246.75,363
17-02-2025 05:00:00 -05:00,22247.25,22252.5,22245.25,22248.5,303
17-02-2025 05:05:00 -05:00,22247.75,22250.75,22245.25,22250,105
17-02-2025 05:10:00 -05:00,22250.25,22250.25,22247,22247.5,82
17-02-2025 05:15:00 -05:00,22248.25,22248.5,22244,22245.75,130
17-02-2025 05:20:00 -05:00,22246,22247.5,22242.75,22245.25,132
17-02-2025 05:25:00 -05:00,22244.75,22249.25,22243.5,22244,1122
17-02-2025 05:30:00 -05:00,22244,22246.25,22243.75,22245.75,400
17-02-2025 05:35:00 -05:00,22245.75,22252.5,22242.75,22251.5,223
17-02-2025 05:40:00 -05:00,22251,22254,22250.5,22253.75,118
17-02-2025 05:45:00 -05:00,22254,22257.75,22253.25,22255.75,184
17-02-2025 05:50:00 -05:00,22255.25,22257.75,22252.25,22256.25,145
17-02-2025 05:55:00 -05:00,22256.5,22258.5,22254.5,22256.5,168
17-02-2025 06:00:00 -05:00,22256.75,22264.25,22256.25,22263,319
17-02-2025 06:05:00 -05:00,22263,22264,22260,22263.75,80
17-02-2025 06:10:00 -05:00,22264.25,22265,22261,22264.5,122
17-02-2025 06:15:00 -05:00,22264.75,22269.5,22263.5,22267.25,210
17-02-2025 06:20:00 -05:00,22267.25,22269,22258,22259,422
17-02-2025 06:25:00 -05:00,22258.75,22258.75,22247,22250.75,446
17-02-2025 06:30:00 -05:00,22249.75,22255,22246.75,22246.75,202
17-02-2025 06:35:00 -05:00,22247.75,22249.75,22243,22244.25,196
17-02-2025 06:40:00 -05:00,22244.75,22248.25,22243.5,22244.75,148
17-02-2025 06:45:00 -05:00,22245.5,22245.75,22238.25,22238.25,190
17-02-2025 06:50:00 -05:00,22239.25,22242,22238.5,22240.25,214
17-02-2025 06:55:00 -05:00,22240.25,22244.5,22238.5,22243.5,165
17-02-2025 07:00:00 -05:00,22243.5,22247,22241.5,22241.5,177
17-02-2025 07:05:00 -05:00,22242.75,22252.25,22242.75,22251.25,354
17-02-2025 07:10:00 -05:00,22251,22253.5,22248,22252.75,178
17-02-2025 07:15:00 -05:00,22252.25,22254,22250.25,22250.25,133
17-02-2025 07:20:00 -05:00,22250.5,22255.75,22250.25,22252,163
17-02-2025 07:25:00 -05:00,22252.25,22255,22252,22254,102
17-02-2025 07:30:00 -05:00,22253.5,22254,22247.75,22250.25,176
17-02-2025 07:35:00 -05:00,22249.75,22258.75,22248.25,22256,284
17-02-2025 07:40:00 -05:00,22256.25,22258,22251.5,22253.25,171
17-02-2025 07:45:00 -05:00,22253.75,22258.5,22250.75,22255.75,174
17-02-2025 07:50:00 -05:00,22255.5,22255.5,22247,22247.5,231
17-02-2025 07:55:00 -05:00,22247.5,22250.25,22244.75,22246.5,249
17-02-2025 08:00:00 -05:00,22248.25,22249.5,22243,22246.75,204
17-02-2025 08:05:00 -05:00,22247,22253,22246,22251.25,178
17-02-2025 08:10:00 -05:00,22252.25,22256.75,22250,22253.75,153
17-02-2025 08:15:00 -05:00,22253.75,22254.5,22250,22252.25,137
17-02-2025 08:20:00 -05:00,22252.5,22254.5,22250.25,22251.5,113
17-02-2025 08:25:00 -05:00,22251.5,22254.5,22248.5,22251.25,118
17-02-2025 08:30:00 -05:00,22250.5,22252.75,22246,22248.75,226
17-02-2025 08:35:00 -05:00,22248.75,22248.75,22244,22246.5,168
17-02-2025 08:40:00 -05:00,22246.25,22250,22243.75,22248.75,184
17-02-2025 08:45:00 -05:00,22248.5,22250.25,22246.75,22250.25,92
17-02-2025 08:50:00 -05:00,22249.75,22253.25,22249.5,22252.5,132
17-02-2025 08:55:00 -05:00,22252.25,22255.25,22250.5,22254,190
17-02-2025 09:00:00 -05:00,22253.75,22259,22251.25,22257.5,328
17-02-2025 09:05:00 -05:00,22257.25,22258.75,22254.5,22257.25,182
17-02-2025 09:10:00 -05:00,22258,22259.75,22250,22252,499
17-02-2025 09:15:00 -05:00,22252,22255.75,22247,22251,491
17-02-2025 09:20:00 -05:00,22252,22252.75,22243.25,22245,422
17-02-2025 09:25:00 -05:00,22244.75,22244.75,22236.25,22241,875
17-02-2025 09:30:00 -05:00,22241.25,22243,22216.25,22217.5,3191
17-02-2025 09:35:00 -05:00,22218.75,22218.75,22196.5,22206.5,3575
17-02-2025 09:40:00 -05:00,22206.75,22210,22192.5,22203,2192
17-02-2025 09:45:00 -05:00,22204,22214.5,22199,22209,2123
17-02-2025 09:50:00 -05:00,22209,22214.5,22204.5,22205.75,1120
17-02-2025 09:55:00 -05:00,22205,22217.25,22204.75,22213,1168
17-02-2025 10:00:00 -05:00,22213,22218.25,22202.25,22215.5,1392
17-02-2025 10:05:00 -05:00,22215.5,22219,22210,22216,818
17-02-2025 10:10:00 -05:00,22215.75,22220,22210,22215.5,931
17-02-2025 10:15:00 -05:00,22216,22222.25,22214.75,22221.25,839
17-02-2025 10:20:00 -05:00,22220.75,22224,22219,22221.75,649
17-02-2025 10:25:00 -05:00,22221.25,22230.5,22219.75,22227.75,953
17-02-2025 10:30:00 -05:00,22228.5,22233,22226.25,22232,748
17-02-2025 10:35:00 -05:00,22232.25,22236.75,22230,22232.5,760
17-02-2025 10:40:00 -05:00,22232.5,22233.25,22226.5,22229.5,725
